seq_idx,timestamp_us,filename,curr_x,curr_y,curr_yaw,kind,t_step,x,y,yaw
6,1782210211620934486,1782210211618746407.png,55.71075439453125,-17.043804168701172,-0.733950674533844,pred,1,-0.06945940107107162,2.78448224067688,0.0
6,1782210211620934486,1782210211618746407.png,55.71075439453125,-17.043804168701172,-0.733950674533844,pred,2,-0.1367475390434265,4.240347385406494,0.0
6,1782210211620934486,1782210211618746407.png,55.71075439453125,-17.043804168701172,-0.733950674533844,pred,3,-0.22517609596252441,5.705750942230225,0.0
6,1782210211620934486,1782210211618746407.png,55.71075439453125,-17.043804168701172,-0.733950674533844,pred,4,-0.3280889391899109,7.178951263427734,0.0
6,1782210211620934486,1782210211618746407.png,55.71075439453125,-17.043804168701172,-0.733950674533844,pred,5,-0.4113289713859558,8.62536907196045,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,input,0,-1.2546939849853516,-0.07777124643325806,0.018374774605035782
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,input,1,-1.2779340744018555,-0.06467655301094055,0.01653236523270607
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,input,2,-1.0166350603103638,-0.04732460901141167,0.004457179456949234
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,0,0.0,0.0,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,1,0.04283366724848747,1.0166690349578857,-0.004457179456949234
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,2,0.09915666282176971,2.3212804794311523,-0.005745932459831238
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,3,0.1510898321866989,3.6611807346343994,-0.0032067629508674145
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,4,0.23902614414691925,4.994147777557373,0.000800316920503974
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,5,0.31176134943962097,6.3566083908081055,0.005370240658521652
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,6,0.4118589162826538,7.740772724151611,0.009810327552258968
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,0,-0.01358809694647789,1.3400715589523315,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,1,-0.047715090215206146,2.835928440093994,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,2,-0.09904886037111282,4.319566249847412,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,3,-0.16914138197898865,5.814511775970459,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,4,-0.2516356110572815,7.313262939453125,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,5,-0.3144775629043579,8.78693962097168,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,input,0,-1.2779340744018555,-0.06467655301094055,0.01653236523270607
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,input,1,-1.0166350603103638,-0.04732460901141167,0.004457179456949234
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,input,2,-1.304513692855835,-0.06358268857002258,0.0012876796536147594
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,0,0.0,0.0,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,1,0.062049295753240585,1.3047080039978027,-0.0012876797700300813
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,2,0.11991599202156067,2.644524574279785,0.0012556110741570592
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,3,0.21373632550239563,3.977320432662964,0.005266712512820959
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,4,0.2924732267856598,5.339733123779297,0.009836395271122456
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,5,0.3986802101135254,6.723682880401611,0.014274009503424168
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,6,0.492573082447052,8.056747436523438,0.012746831402182579
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,0,-0.005235243588685989,1.286496877670288,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,1,-0.030346926301717758,2.7527036666870117,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,2,-0.06715254485607147,4.233090877532959,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,3,-0.11761990189552307,5.749143600463867,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,4,-0.18041321635246277,7.266529083251953,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,5,-0.22274619340896606,8.77109146118164,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,input,0,-1.0166350603103638,-0.04732460901141167,0.004457179456949234
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,input,1,-1.304513692855835,-0.06358268857002258,0.0012876796536147594
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,input,2,-1.3396310806274414,-0.05610864236950874,-0.0025500007905066013
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,0,0.0,0.0,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,1,0.05952698737382889,1.339691400527954,0.0025500007905066013
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,2,0.15496860444545746,2.6722922325134277,0.006567401345819235
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,3,0.2353421002626419,4.034512042999268,0.011136438697576523
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,4,0.3432317078113556,5.418246746063232,0.015570022165775299
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,5,0.4387803077697754,6.751143455505371,0.014052066020667553
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,6,0.5397018194198608,8.12913990020752,0.01851072907447815
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,0,-0.0037341006100177765,1.2567925453186035,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,1,-0.022575967013835907,2.6631126403808594,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,2,-0.051086049526929855,4.065401554107666,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,3,-0.09025245904922485,5.488061428070068,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,4,-0.13602277636528015,6.9093017578125,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,5,-0.1643083095550537,8.313163757324219,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,input,0,-1.304513692855835,-0.06358268857002258,0.0012876796536147594
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,input,1,-1.3396310806274414,-0.05610864236950874,-0.0025500007905066013
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,input,2,-1.3325964212417603,-0.08704015612602234,-0.00401745131239295
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,0,0.0,0.0,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,1,0.09204044193029404,1.3325427770614624,0.00401745131239295
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,2,0.16893668472766876,2.6945972442626953,0.008586355485022068
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,3,0.2732945382595062,4.078291893005371,0.013019869104027748
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,4,0.3654421269893646,5.4112324714660645,0.011501859873533249
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,5,0.4628458321094513,6.789083480834961,0.015960486605763435
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,6,0.5604420900344849,8.12596607208252,0.022258177399635315
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,0,0.008006080985069275,1.2783273458480835,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,1,0.004491383209824562,2.6873326301574707,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,2,-0.001236356794834137,4.078835964202881,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,3,-0.018053561449050903,5.473254203796387,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,4,-0.03683193400502205,6.859407424926758,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,5,-0.042593780905008316,8.222431182861328,0.0
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,input,0,-1.3396310806274414,-0.05610864236950874,-0.0025500007905066013
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,input,1,-1.3325964212417603,-0.08704015612602234,-0.00401745131239295
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,input,2,-1.3623301982879639,-0.06525816023349762,-0.004570731893181801
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,gt,0,0.0,0.0,0.0
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,gt,1,0.0718509778380394,1.361981749534607,0.004570731893181801
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,gt,2,0.17101925611495972,2.74576473236084,0.009017014876008034
